n,lambda_n,lambda_n_over_n
1975,5270.43092635433071454311299456,2.66857262093890162761676607319
1976,5273.77651525398564340307745416,2.66891524051315062925256956182
1977,5277.11900875357930239468902673,2.66925594777621613677020183446
1978,5280.4577352747864185541961025,2.6695944061045431843044469679
1979,5283.79202252286732678349049527,2.66993027919295974066876730433
1980,5287.12120088543102215940923424,2.67026323277041970816131779507
1981,5290.44460682327371497084385685,2.67059293630654907368543354712
1982,5293.76158623602031546050516937,2.67091906470031297450075941946
1983,5297.071497785446162022734742,2.67124129994223205346582689965
1984,5300.37371615959249326253575399,2.67155933274173008732990713407
1985,5303.66763526111037799508725786,2.6718728641113906186373235556
1986,5306.95267130367235884982042353,2.67218160690013713940071521829
1987,5310.22826580077681802591198938,2.67248528726762799095415802183
1988,5313.49388843183451464708778027,2.6727836460924720898627202114
1989,5316.74903977106695500646595775,2.6730764403072232051314559868
1990,5319.9932538654589437427385111,2.67336344415349695665464246789
1991,5323.22610064878916738893510071,2.67364445035097396654391516861
1992,5326.44718817960897984489071078,2.67391927117450249992213389095
1993,5329.65616469194636678356736116,2.67418773943399215593756515863
1994,5332.85272044847473590185378464,2.67444970935229425070303600032
1995,5336.03658938689980719284910599,2.67470505733679188330468626867
1996,5339.20755055137730357186360049,2.67495368264097059297187555135
1997,5342.36542930187398138295266108,2.67519550791280619999146352583
1998,5345.51009829551920648601676049,2.67543047962738699023324162187
1999,5348.64147823515801666131971891,2.67565856840177989827979975934
2000,5351.75953838150351381069828157,2.67587976919075175690534914079
